state,county,key,primary_search_url,source,active,confidence_base,quality,version
MN,Winona,MN-Winona,http://winona.visualgov.com/,Base,false,0.78,ok,1
MN,Yellow Medicine,MN-YellowMedicine,http://morris.state.mn.us/tax/,Base,false,0.78,ok,1
MO,Barry,MO-Barry,http://barrycountycollector.com/,Base,true,0.78,ok,1
MO,Benton,MO-Benton,http://www.bentoncountycollector.com/,Base,true,0.78,ok,1
MO,Boone,MO-Boone,http://www.showmeboone.com/collector/,Base,true,0.78,ok,1
MO,Buchanan,MO-Buchanan,http://buchananmo.devnetwedge.com/wedge/search/,Base,false,0.78,ok,1
MO,Callaway,MO-Callaway,http://www.callawaycollector.com/,Base,true,0.78,ok,1
MO,Camden,MO-Camden,http://ccinfo.camdenmo.org:9080/CamdenCol/,Base,false,0.78,ok,1
MO,Cass,MO-Cass,http://www.casscountycollector.com/,Base,true,0.78,ok,1
MO,Cedar,MO-Cedar,http://www.equitechinfo.com/cedar/real_bills/index/,Base,true,0.78,ok,1
MO,Christian,MO-Christian,http://www.christiancountycollector.com/,Base,true,0.78,ok,1
MO,Clay,MO-Clay,http://collector.claycogov.com/ascend/,Base,false,0.78,ok,1
MO,Cole,MO-Cole,http://colemo.devnetwedge.com/view/RE/,Base,false,0.78,ok,1
MO,Crawford,MO-Crawford,http://crawfordmo.devnetwedge.com/,Base,true,0.78,ok,1
MO,Dade,MO-Dade,https://dadecountycollector.org/,Search,true,0.92,ok,1
MO,Dallas,MO-Dallas,http://www.dallascountymocollector.com/,Base,true,0.78,ok,1
MO,Dent,MO-Dent,http://dentmo.taxnet.us/,Base,true,0.78,ok,1
MO,Franklin,MO-Franklin,http://www.franklincountymissouri.org/Collector/,Base,false,0.78,ok,1
MO,Gasconade,MO-Gasconade,http://www.gasconadecountycollector.com/,Base,true,0.78,ok,1
MO,Gladstone City,MO-GladstoneCity,http://www.gladstone.mo.us/e-Services/taxes/,Base,false,0.78,ok,1
MO,Greene,MO-Greene,http://www.greenecountymo.org/spane/PublicAccess/,Base,false,0.78,ok,1
MO,Henry,MO-Henry,http://henrycountycollector.com/,Base,true,0.78,ok,1
MO,Jackson,MO-Jackson,https://mo-jackson.publicaccessnow.com/Collector/TaxSearch.aspx,Search,true,0.92,ok,1
MO,Jasper,MO-Jasper,http://www.jaspercountycollector.com/,Base,true,0.78,ok,1
MO,Jefferson,MO-Jefferson,https://collector.jeffcomo.org/,Base,true,0.78,ok,1
MO,Kansas City City,MO-KansasCityCity,http://kivaweb.kcmo.org/kivanet/2/land/real_est/,Base,false,0.78,ok,1
MO,Laclede,MO-Laclede,http://lacledecollector.com/details/,Base,true,0.78,ok,1
MO,Mc Donald,MO-McDonald,http://mcdonaldcountycollector.com/,Base,true,0.78,ok,1
MO,Moniteau,MO-Moniteau,http://equitechinfo.com/moniteau/,Base,false,0.78,ok,1
MO,New Madrid,MO-NewMadrid,http://www.newmadridcocollector.com/parcels/,Base,false,0.78,ok,1
MO,Newton,MO-Newton,http://www.newtoncountycollector.com/,Base,true,0.78,ok,1
MO,Nodaway,MO-Nodaway,https://billpay.forte.net/NodawayMOTax/,Base,true,0.78,ok,1
MO,Pettis,MO-Pettis,http://pettismo.devnetwedge.com/,Base,true,0.78,ok,1
MO,Phelps,MO-Phelps,http://www.phelpscountycollector.com/print/RE/11154.04/2017/,Base,false,0.78,ok,1
MO,Pike,MO-Pike,http://beacon.schneidercorp.com/,Base,true,0.78,ok,1
MO,Platte,MO-Platte,http://www.plattecountycollector.com/,Base,true,0.78,ok,1
MO,Polk,MO-Polk,https://polkcountycollector.com/,Base,true,0.78,ok,1
MO,Scott,MO-Scott,http://www.scottcocollector.com/parcels/,Base,false,0.78,ok,1
MO,St Charles,MO-StCharles,http://collector.sccmo.org/ecollector/Tabs/RealEstateSearch/,Base,true,0.78,ok,1
MO,St Louis,MO-StLouis,https://taxpayments.stlouiscountymo.gov/,Search,true,0.92,ok,1
MO,St Louis City,MO-StLouisCity,https://www.stlouis-mo.gov/data/address-search/,Base,true,0.78,ok,1
MO,Stone,MO-Stone,http://www.equitechinfo.com/stoneview/user/props/,Base,false,0.78,ok,1
MO,Taney,MO-Taney,http://www.taneycountycollector.com/,Base,true,0.78,ok,1
MO,Warren,MO-Warren,https://billpay.forte.net/WARRENCOMOCOLLECTOR/api/,Base,true,0.78,ok,1
MO,Webster,MO-Webster,http://www.webstercountycollector.com/,Base,true,0.78,ok,1
MS,Alcorn,MS-Alcorn,http://www.deltacomputersystems.com/MS/MS02/,Base,true,0.78,ok,1
MS,Clarke,MS-Clarke,http://www.deltacomputersystems.com/MS/MS12/,Base,true,0.78,ok,1
MS,Clay,MS-Clay,https://cs.datasysmgt.com/lrdsmp/,Base,false,0.78,ok,1
MS,De Soto,MS-DeSoto,http://www.desotoms.info/webpgms/,Base,false,0.78,ok,1
MS,Forrest,MS-Forrest,http://www.deltacomputersystems.com/MS/MS18/,Base,true,0.78,ok,1
MS,George,MS-George,http://www.deltacomputersystems.com/MS/MS20/,Base,true,0.78,ok,1
MS,Greene,MS-Greene,http://www.deltacomputersystems.com/MS/MS21/,Base,true,0.78,ok,1
MS,Hancock,MS-Hancock,https://www.pay1stop.com/PropTaxView/,Base,true,0.78,ok,1
MS,Harrison,MS-Harrison,http://www.deltacomputersystems.com/cgi-lrm5/lrmcgi01?HTMCNTY=MS24,Search,true,0.92,ok,1
MS,Hinds,MS-Hinds,http://www.co.hinds.ms.us/pgs/apps/,Base,true,0.78,ok,1
MS,Jackson,MS-Jackson,https://co-jackson-ms-taxpayments.us/payTaxes.html#/WildfireSearch,Search,true,0.92,ok,1
MS,Lafayette,MS-Lafayette,http://www.deltacomputersystems.com/MS/MS36/,Base,true,0.78,ok,1
MS,Lamar,MS-Lamar,http://www.deltacomputersystems.com/MS/MS37/,Base,true,0.78,ok,1
MS,Lauderdale,MS-Lauderdale,http://www.deltacomputersystems.com/MS/MS38/,Base,true,0.78,ok,1
MS,Leake,MS-Leake,http://www.deltacomputersystems.com/cgi-lrm5/,Base,false,0.78,ok,1
MS,Lee,MS-Lee,http://www.deltacomputersystems.com/MS/MS41/,Base,true,0.78,ok,1
MS,Leflore,MS-Leflore,http://cdms.datasysmgt.com/dsmp/,Base,true,0.78,ok,1
MS,Lowndes,MS-Lowndes,http://www.deltacomputersystems.com/MS/MS44/,Base,true,0.78,ok,1
MS,Madison,MS-Madison,https://www.pay1stop.com/PropTax/,Base,true,0.78,ok,1
MS,Madison Step One Only,MS-MadisonStepOneOnly,https://madison.ibcpayments.com/,Base,true,0.78,ok,1
MS,Marshall,MS-Marshall,http://www.deltacomputersystems.com/MS/MS47/,Base,true,0.78,ok,1
MS,Neshoba,MS-Neshoba,http://www.deltacomputersystems.com/MS/MS50/,Base,true,0.78,ok,1
MS,Pearl River,MS-PearlRiver,http://www.deltacomputersystems.com/MS/MS55/,Base,true,0.78,ok,1
MS,Perry,MS-Perry,http://www.deltacomputersystems.com/MS/MS56/,Base,true,0.78,ok,1
MS,Pike,MS-Pike,http://www.deltacomputersystems.com/MS/MS57/,Base,true,0.78,ok,1
MS,Rankin,MS-Rankin,https://www2.rankincounty.org/TA/,Base,true,0.78,ok,1
MS,Scott,MS-Scott,http://www.deltacomputersystems.com/MS/MS62/,Base,true,0.78,ok,1
MS,Stone,MS-Stone,http://www.deltacomputersystems.com/MS/MS66/,Base,true,0.78,ok,1
MS,Tate,MS-Tate,http://cdms.datasysmgt.com/dsmp/,Base,true,0.78,ok,1
MS,Union,MS-Union,http://www.deltacomputersystems.com/MS/MS73/,Base,true,0.78,ok,1
MS,Warren,MS-Warren,http://www.deltacomputersystems.com/MS/MS75/,Base,true,0.78,ok,1
MS,Washington,MS-Washington,http://www.deltacomputersystems.com/MS/MS76/,Base,true,0.78,ok,1
MS,Wayne,MS-Wayne,http://www.deltacomputersystems.com/MS/MS77/,Base,true,0.78,ok,1
MS,Winston,MS-Winston,http://cdms.datasysmgt.com/dsmp/,Base,true,0.78,ok,1
MT,Cascade,MT-Cascade,http://itax.tylertech.com/cascademt/,Base,true,0.78,ok,1
MT,Glacier,MT-Glacier,https://glaciercountymt.gov/departments/treasurer/,Search,true,0.92,ok,1
MT,Lake,MT-Lake,http://www.mtcounty.com/bmsrdl/,Base,true,0.78,ok,1
MT,Missoula,MT-Missoula,https://itax.missoulacounty.us/itax/,Base,true,0.78,ok,1
MT,Ravalli,MT-Ravalli,http://www.mtcounty.com/bmsrdl/,Base,true,0.78,ok,1
MT,Sanders,MT-Sanders,http://www.mtcounty.com/bmsrdl/,Base,true,0.78,ok,1
NC,Alexander,NC-Alexander,http://alexander.ustaxdata.com/,Base,true,0.78,ok,1
NC,Anson,NC-Anson,https://www.bttaxpayerportal.com/ITSPublicAN/TaxBillSearch,Search,true,0.92,ok,1
NC,Avery,NC-Avery,https://secure.webtaxpay.com/?county=avery&state=NC,Search,true,0.92,ok,1
NC,Bertie,NC-Bertie,https://d1ebsyxxbc7tep.cloudfront.net/,Base,true,0.78,ok,1
NC,Bladen,NC-Bladen,https://bladen.ustaxdata.com/TaxSearch.cfm,Search,true,0.92,ok,1
NC,Buncombe,NC-Buncombe,http://www.buncombetax.org/,Base,true,0.78,ok,1
NC,Burlington City,NC-BurlingtonCity,https://www.burlingtonnctax.com/#/WildfireSearch,Search,true,0.92,ok,1
NC,Cabarrus,NC-Cabarrus,http://tax.cabarruscounty.us/,Base,true,0.78,ok,1
NC,Caldwell,NC-Caldwell,http://tax.caldwellcountync.org/,Base,true,0.78,ok,1
NC,Carteret,NC-Carteret,http://carteretcountytax.com/,Base,true,0.78,ok,1
NC,Columbus,NC-Columbus,http://24.172.30.162/,Base,true,0.78,ok,1
NC,Cumberland,NC-Cumberland,https://taxpwa.co.cumberland.nc.us/publicwebaccess/,Base,true,0.78,ok,1
NC,Currituck,NC-Currituck,http://currituck.munisselfservice.com/citizens/RealEstate/,Base,true,0.78,ok,1
NC,Dare,NC-Dare,https://darenctax.munisselfservice.com/,Base,true,0.78,ok,1
NC,Duplin,NC-Duplin,http://duplintax.duplincounty.org/,Base,false,0.78,ok,1
NC,Durham,NC-Durham,http://www.ustaxdata.com/nc/durham/,Base,true,0.78,ok,1
NC,Forsyth,NC-Forsyth,https://bcpwa.ncptscloud.com/forsythtax/,Search,true,0.92,ok,1
NC,Gaston,NC-Gaston,https://gastonnc.devnetwedge.com/,Search,true,0.92,ok,1
NC,Guilford,NC-Guilford,https://bcpwa.ncptscloud.com/guilfordtax/,Search,true,0.92,ok,1
NC,Halifax,NC-Halifax,https://halifaxnc.munisselfservice.com/citizens/RealEstate/,Base,true,0.78,ok,1
NC,Henderson,NC-Henderson,https://lrcpwa.ncptscloud.com/Henderson/,Search,true,0.92,ok,1
NC,Hoke,NC-Hoke,https://hokecountytaxes.munisselfservice.com/citizens/RealEstate/,Base,true,0.78,ok,1
NC,Hudson Town,NC-HudsonTown,https://hudsonnc.mygovhub.com/#/quickpay,Search,true,0.92,ok,1
NC,Indian Trail Town,NC-IndianTrailTown,https://wipp.edmundsassoc.com/Wipp600/,Base,true,0.78,ok,1
NC,Iredell,NC-Iredell,http://www.co.iredell.nc.us/PublicAccess/,Base,false,0.78,ok,1
NC,Jackson,NC-Jackson,https://d1ebsyxxbc7tep.cloudfront.net/,Base,true,0.78,ok,1
NC,Johnston,NC-Johnston,https://my.johnstonnc.gov/service/johnston_county_property_tax,Search,true,0.92,ok,1
NC,Lee,NC-Lee,https://leecountync.munisselfservice.com/citizens/RealEstate/,Base,true,0.78,ok,1
NC,Lenoir City,NC-LenoirCity,https://lenoirnc.mygovhub.com/#/quickpay,Search,true,0.92,ok,1
NC,Lincoln,NC-Lincoln,https://www.lincolncountytax.com/,Search,true,0.92,ok,1
NC,Macon,NC-Macon,https://tax.maconnc.org/ITSPublicMA/TaxBillSearch,Search,true,0.92,ok,1
NC,Mecklenburg,NC-Mecklenburg,http://taxbill.co.mecklenburg.nc.us/publicwebaccess/,Base,true,0.78,ok,1
NC,Mitchell,NC-Mitchell,http://mitchell.webtaxpay.com/,Base,true,0.78,ok,1
NC,Nash,NC-Nash,http://nashcountync.munisselfservice.com/citizens/RealEstate/,Base,false,0.78,ok,1
NC,New Hanover,NC-NewHanover,https://mss.nhcgov.com/CSS/citizens/RealEstate/,Base,false,0.78,ok,1
NC,Oak Island Town,NC-OakIslandTown,https://www.municipalonlinepayments.com/OAKISLANDNC/tax/,Base,true,0.78,ok,1
NC,Onslow,NC-Onslow,http://taxonline.onslowcountync.gov/MSS/citizens/RealEstate/,Base,false,0.78,ok,1
NC,Orange,NC-Orange,http://web.co.orange.nc.us/PublicWebAccess/,Base,true,0.78,ok,1
NC,Polk,NC-Polk,http://cms.revize.com/revize/apps/polkcounty/,Base,true,0.78,ok,1
NC,Randolph,NC-Randolph,https://txpwa.randolphcountync.gov/publicwebaccess/,Search,true,0.92,ok,1
NC,Robeson,NC-Robeson,http://www.ustaxdata.com/nc/robeson/,Base,true,0.78,ok,1
NC,Rocky Mount City,NC-RockyMountCity,https://rockymountnc.munisselfservice.com/css/citizens/RealEstate/Default.aspx?mode=new,Search,true,0.92,ok,1
NC,Rowan,NC-Rowan,http://rowan.ustaxdata.com/,Base,true,0.78,ok,1
NC,Stokes,NC-Stokes,http://www.stokescountytax.com/taxes/,Base,true,0.78,ok,1
NC,Surf City,NC-SurfCity,https://wipp.edmundsgovtech.cloud/home?wippId=SURF,Search,true,0.92,ok,1
NC,Tarboro Town,NC-TarboroTown,https://wipp.edmundsassoc.com/WippTARB/,Base,true,0.78,ok,1
NC,Transylvania,NC-Transylvania,https://tax.transylvaniacounty.org/TaxBillSearch,Search,true,0.92,ok,1
NC,Union,NC-Union,http://www.unioncountync.us/Government/TaxAdministration/,Base,false,0.78,ok,1
NC,Vance,NC-Vance,http://vance.ustaxdata.com/,Base,true,0.78,ok,1
NC,Wake,NC-Wake,https://services.wake.gov/realestate/,Search,true,0.92,ok,1
NC,Waynesville,NC-Waynesville,https://waynesville.munisselfservice.com/citizens/RealEstate/Default.aspx?mode=n,Base,true,0.78,ok,1
ND,Barnes,ND-Barnes,http://www.co.stutsman.nd.us/Tax/,Base,true,0.78,ok,1
ND,Dunn,ND-Dunn,http://www.co.stutsman.nd.us/Tax/,Base,true,0.78,ok,1
ND,Grand Forks,ND-GrandForks,https://gfcountytax.nd.gov/,Base,false,0.78,ok,1
ND,La Moure,ND-LaMoure,http://www.co.stutsman.nd.us/Tax/,Base,true,0.78,ok,1
ND,Mc Kenzie,ND-McKenzie,http://www.co.stutsman.nd.us/Tax/,Base,true,0.78,ok,1
ND,Morton,ND-Morton,http://www.co.stutsman.nd.us/Tax/,Base,true,0.78,ok,1
ND,Mountrail,ND-Mountrail,http://www.co.stutsman.nd.us/Tax/,Base,true,0.78,ok,1
ND,Pembina,ND-Pembina,http://www.co.stutsman.nd.us/Tax/,Base,true,0.78,ok,1
ND,Ransom,ND-Ransom,http://www.co.stutsman.nd.us/Tax/,Base,true,0.78,ok,1
ND,Sargent,ND-Sargent,http://www.co.stutsman.nd.us/Tax/,Base,true,0.78,ok,1
ND,Stutsman,ND-Stutsman,http://www.co.stutsman.nd.us/Tax/,Base,true,0.78,ok,1
ND,Ward,ND-Ward,https://itax.tylertech.com/wardnd/,Base,true,0.78,ok,1
ND,Williams,ND-Williams,https://www.williamsnd.com/Property/Parcel/,Base,false,0.78,ok,1
NE,Adams,NE-Adams,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Boone,NE-Boone,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Box Butte,NE-BoxButte,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Buffalo,NE-Buffalo,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Burt,NE-Burt,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Butler,NE-Butler,https://butler.gisworkshop.com/,Base,true,0.78,ok,1
NE,Cass,NE-Cass,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Cedar,NE-Cedar,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Chase,NE-Chase,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Clay,NE-Clay,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Colfax,NE-Colfax,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Cuming,NE-Cuming,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Dawes,NE-Dawes,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Dawson,NE-Dawson,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Deuel,NE-Deuel,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Dixon,NE-Dixon,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Douglas,NE-Douglas,https://treasurer.douglascounty-ne.gov/property-tax-lookup/property-tax-records/,Search,true,0.92,ok,1
NE,Dundy,NE-Dundy,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Fillmore,NE-Fillmore,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Franklin,NE-Franklin,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Frontier,NE-Frontier,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Furnas,NE-Furnas,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Gage,NE-Gage,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Garden,NE-Garden,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Gosper,NE-Gosper,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Greeley,NE-Greeley,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Hamilton,NE-Hamilton,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Hitchcock,NE-Hitchcock,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Holt,NE-Holt,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Jefferson,NE-Jefferson,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Johnson,NE-Johnson,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Keith,NE-Keith,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Kimball,NE-Kimball,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Knox,NE-Knox,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Lincoln,NE-Lincoln,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Madison,NE-Madison,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Merrick,NE-Merrick,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Morrill,NE-Morrill,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Nance,NE-Nance,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Nemaha,NE-Nemaha,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Otoe,NE-Otoe,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Pawnee,NE-Pawnee,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Perkins,NE-Perkins,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Phelps,NE-Phelps,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Platte,NE-Platte,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Red Willow,NE-RedWillow,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Saline,NE-Saline,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Saunders,NE-Saunders,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Scotts Bluff,NE-ScottsBluff,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Seward,NE-Seward,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Stanton,NE-Stanton,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Thayer,NE-Thayer,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Thurston,NE-Thurston,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Wayne,NE-Wayne,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Webster,NE-Webster,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,Wheeler,NE-Wheeler,http://www.nebraskataxesonline.us/,Base,true,0.78,ok,1
NE,York,NE-York,https://york.gisworkshop.com/,Base,false,0.78,ok,1
NH,Andover Town,NH-AndoverTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Boscawen Town,NH-BoscawenTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Bristol Town,NH-BristolTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Danville Town,NH-DanvilleTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Deering Town,NH-DeeringTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Effingham Town,NH-EffinghamTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Epsom Town,NH-EpsomTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Fitzwilliam Town,NH-FitzwilliamTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Hampstead Town,NH-HampsteadTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Lempster Town,NH-LempsterTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Loudon Town,NH-LoudonTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Madison Town,NH-MadisonTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Manchester City,NH-ManchesterCity,http://egov.manchesternh.gov/Click2GovTX/,Base,false,0.78,ok,1
NH,Merrimack Town,NH-MerrimackTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Middleton Town,NH-MiddletonTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,New Boston Town,NH-NewBostonTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Newbury Town,NH-NewburyTown,https://www.eb2gov.com/,Base,true,0.78,ok,1
NH,New Ipswich Town,NH-NewIpswichTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Northfield Town,NH-NorthfieldTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,North Hampton Town,NH-NorthHamptonTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Stratham Town,NH-StrathamTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Tilton Town,NH-TiltonTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Tuftonboro Town,NH-TuftonboroTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Walpole Town,NH-WalpoleTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Washington Town,NH-WashingtonTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Weare Town,NH-WeareTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Webster Town,NH-WebsterTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NH,Wentworth Town,NH-WentworthTown,http://www.nhtaxkiosk.com/,Base,true,0.78,ok,1
NJ,Aberdeen Twp,NJ-AberdeenTwp,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Absecon City,NJ-AbseconCity,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Allendale Boro,NJ-AllendaleBoro,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Alloway Twp,NJ-AllowayTwp,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Alpha Boro,NJ-AlphaBoro,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Alpine Boro,NJ-AlpineBoro,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Andover Twp,NJ-AndoverTwp,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Asbury Park City,NJ-AsburyParkCity,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Atlantic City,NJ-AtlanticCity,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Atlantic Highlands Boro,NJ-AtlanticHighlandsBoro,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Audubon Boro,NJ-AudubonBoro,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Avalon Boro,NJ-AvalonBoro,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Avonbythesea Boro,NJ-AvonbytheseaBoro,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Barnegat Light Boro,NJ-BarnegatLightBoro,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Barnegat Twp,NJ-BarnegatTwp,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Barrington Boro,NJ-BarringtonBoro,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Bay Head Boro,NJ-BayHeadBoro,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Beachwood Boro,NJ-BeachwoodBoro,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Belleville Twp,NJ-BellevilleTwp,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Bellmawr Boro,NJ-BellmawrBoro,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Belmar Boro,NJ-BelmarBoro,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Bergenfield Boro,NJ-BergenfieldBoro,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Berkeley Heights Twp,NJ-BerkeleyHeightsTwp,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Berlin Boro,NJ-BerlinBoro,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Bernards Twp,NJ-BernardsTwp,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Bloomfield Twp,NJ-BloomfieldTwp,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
NJ,Bloomingdale Boro,NJ-BloomingdaleBoro,https://lots.signatureinfo.com/,Base,true,0.78,ok,1
